millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 96823.13, "g_temp": 25.98, "datetime": "2023-04-21T10:06:54Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
18758285,430951191,17641078,4026385,3783.1128,43791,-3072,25011189,-0.973,0.230,0.012,27.88,61686,4
18758341,430951117,17640804,4026415,3783.225,43577,-2849,24974665,-1.074,0.254,-0.039,27.88,61685,4
18758397,430951041,17640523,4026572,3783.2664,43577,-2849,24974613,-1.031,0.246,0.012,27.88,61685,3
18758453,430950965,17640243,4026727,3783.3513,43577,-2848,24974545,-1.012,0.184,0.008,27.88,61684,3
18758509,430950896,17640009,4026732,3783.379,42770,-2516,24959935,-1.059,0.176,-0.039,27.88,61684,4
18758565,430950828,17639777,4026730,3783.8533,42042,-2220,24948219,-0.949,0.102,-0.074,27.88,61681,4
18758621,430950758,17639548,4026724,3783.8533,41359,-1986,24920979,-0.863,0.176,0.016,27.88,61681,4
18758677,430950698,17639316,4026720,3784.0125,40721,-1730,24969774,-0.836,0.270,0.129,27.88,61679,4
18758733,430950636,17639087,4026711,3784.1743,40125,-1528,24996748,-0.977,0.246,0.086,27.89,61678,4
18758789,430950576,17638860,4026700,3784.262,39573,-1360,25012952,-0.934,0.297,0.055,27.89,61677,4
18758845,430950515,17638636,4026688,3784.2456,39064,-1215,25022146,-1.066,0.176,-0.074,27.89,61678,4
18758901,430950456,17638412,4026674,3784.4924,38593,-1081,25036107,-1.016,0.141,-0.098,27.89,61676,4
18758957,430950398,17638228,4026513,3784.7256,37698,-543,24974633,-1.020,0.164,0.012,27.89,61674,4
18759013,430950327,17637976,4026611,3784.8052,37797,-929,24934036,-0.973,0.180,0.020,27.89,61673,4
18759069,430950260,17637739,4026716,3785,37650,-1364,24914798,-0.855,0.199,0.020,27.89,61672,4
18759125,430950193,17637502,4026823,3785.2358,37539,-1650,24904035,-1.000,0.152,-0.016,27.89,61670,4
18759181,430950128,17637258,4026946,3785.2358,37526,-1839,24932079,-1.000,0.184,-0.004,27.89,61670,4
18759237,430950063,17637014,4027071,3785.2085,37526,-1976,24951942,-1.027,0.145,0.000,27.89,61670,4
18759293,430950000,17636768,4027199,3785.3564,37532,-2056,24995569,-0.961,0.141,-0.074,27.89,61669,4
18759349,430949940,17636521,4027329,3785.5925,37553,-2089,25072563,-1.098,0.207,-0.004,27.89,61667,4
18759405,430949882,17636273,4027459,3785.587,37578,-2131,25130967,-0.973,0.199,-0.012,27.89,61667,4
18759461,430949824,17636025,4027590,3785.6968,37605,-2177,25173740,-0.992,0.195,0.043,27.89,61667,4
18759517,430949766,17635778,4027722,3785.7295,37633,-2221,25204589,-1.016,0.188,0.027,27.89,61666,4
18759573,430949707,17635520,4027893,3786.0642,37795,-2416,25226450,-1.012,0.160,-0.016,27.89,61664,4
18759629,430949655,17635297,4027928,3786.1301,37497,-2026,25256074,-1.035,0.164,-0.012,27.89,61663,4
18759685,430949608,17635071,4027970,3786.8953,37241,-1740,25321242,-0.961,0.254,0.043,27.89,61657,4
18759741,430949560,17634844,4028012,3786.8953,37007,-1555,25368680,-1.016,0.195,0.012,27.89,61657,4
18759797,430949513,17634616,4028058,3787.0654,36803,-1448,25402436,-1.066,0.184,-0.148,27.88,61656,4
18759853,430949466,17634390,4028100,3787.2383,36600,-1361,25426426,-1.008,0.195,-0.035,27.88,61655,4
18759909,430949419,17634164,4028143,3787.3835,36414,-1302,25443344,-0.996,0.301,0.047,27.88,61654,4
18759965,430949372,17633938,4028186,3787.54,36250,-1257,25454958,-0.871,0.262,0.027,27.88,61653,4
18760021,430949318,17633716,4028224,3787.6826,36063,-1277,25378666,-0.965,0.234,-0.004,27.88,61651,4
18760077,430949263,17633494,4028264,3787.8252,35908,-1269,25318190,-1.051,0.219,-0.047,27.88,61650,4
18760133,430949207,17633273,4028305,3787.7922,35771,-1247,25272265,-1.039,0.258,0.004,27.88,61651,4
18760189,430949151,17633052,4028346,3787.9817,35647,-1218,25237955,-0.996,0.188,-0.008,27.88,61649,4
18760245,430949096,17632831,4028388,3788.0393,35535,-1188,25212583,-1.074,0.234,0.000,27.88,61649,4
18760301,430949040,17632609,4028432,3788.0393,35432,-1159,25193844,-1.027,0.180,0.016,27.88,61649,4
18760357,430948983,17632388,4028475,3788.138,35337,-1133,25179987,-1.047,0.203,-0.020,27.88,61648,4
18760413,430948927,17632168,4028520,3788.1572,35249,-1110,25169690,-1.039,0.156,-0.023,27.88,61648,4
18760469,430948871,17631948,4028565,3788.212,35167,-1091,25162029,-1.090,0.227,0.012,27.88,61647,4
18760525,430948810,17631730,4028608,3788.341,35098,-1108,25101919,-0.961,0.207,-0.051,27.88,61646,4
18760581,430948758,17631508,4028660,3788.349,35027,-1050,25174020,-1.027,0.223,-0.047,27.89,61646,4
18760637,430948710,17631294,4028682,3788.6592,34859,-895,25229136,-1.047,0.277,0.000,27.89,61644,4
18760693,430948655,17631051,4028817,3788.7168,35064,-1280,25268622,-1.074,0.156,-0.004,27.89,61644,4
18760749,430948596,17630791,4028944,3788.851,35525,-1398,25289884,-0.980,0.180,-0.078,27.89,61643,4
18760805,430948536,17630531,4029070,3789.3037,35945,-1504,25305352,-0.992,0.172,-0.008,27.89,61639,4
18760861,430948477,17630271,4029196,3789.3037,36329,-1599,25316649,-1.047,0.238,0.035,27.89,61639,4
18760917,430948418,17630010,4029322,3789.7207,36678,-1685,25324925,-1.004,0.180,-0.012,27.89,61636,4
18760973,430948361,17629747,4029450,3789.847,37031,-1732,25356996,-1.074,0.184,0.066,27.89,61635,4
18761029,430948300,17629480,4029567,3789.9812,37428,-1708,25343688,-0.988,0.215,-0.016,27.89,61634,4
18761085,430948236,17629205,4029686,3790.2173,37903,-1671,25331418,-1.059,0.184,0.023,27.89,61632,4
18761141,430948173,17628930,4029805,3790.4585,38326,-1667,25322984,-1.008,0.164,-0.023,27.89,61630,4
18761197,430948111,17628657,4029926,3790.689,38672,-1706,25318162,-1.016,0.152,0.008,27.89,61629,4
18761253,430948048,17628386,4030042,3790.538,38968,-1722,25314775,-1.023,0.203,0.004,27.89,61630,4
18761309,430947990,17628130,4030136,3790.4778,38896,-1752,25312248,-1.055,0.246,0.023,27.89,61630,5
18761365,430947933,17627871,4030239,3790.5217,38872,-1782,25328257,-1.008,0.262,-0.020,27.89,61630,5
18761421,430947837,17627608,4030870,3790.5217,39317,-2122,25304206,-1.027,0.234,-0.051,27.89,61630,6
18761477,430947749,17627355,4031416,3791.2349,39535,-2367,25293210,-1.090,0.160,0.078,27.89,61624,6
18761533,430947663,17627105,4031950,3791.3254,39656,-2555,25287081,-1.086,0.176,0.016,27.89,61624,6
18761589,430947579,17626856,4032443,3791.5723,39734,-2677,25282609,-1.004,0.215,-0.062,27.89,61622,6
18761645,430947497,17626604,4032926,3791.8108,39806,-2832,25279315,-1.086,0.148,0.016,27.89,61620,6
18761701,430947414,17626361,4033385,3792.0112,39731,-2811,25258731,-1.062,0.172,0.074,27.89,61618,6
18761757,430947332,17626117,4033779,3792.0579,39626,-2822,25200990,-1.043,0.207,-0.062,27.89,61618,6
18761813,430947250,17625872,4034162,3792.2607,39530,-2823,25158636,-1.023,0.211,0.012,27.89,61617,6
18761869,430947172,17625601,4034387,3792.5762,39538,-2812,25114797,-1.023,0.191,0.090,27.89,61614,7
18761925,430947096,17625330,4034661,3793.185,39593,-2772,25143869,-0.996,0.145,0.055,27.88,61610,7
18761981,430947020,17625055,4034919,3793.185,39652,-2759,25159721,-1.070,0.199,0.039,27.88,61610,7
18762037,430946945,17624780,4035165,3793.7913,39694,-2762,25164213,-1.062,0.199,-0.031,27.88,61605,7
18762093,430946873,17624497,4035343,3793.9421,39774,-2714,25164295,-1.027,0.176,0.023,27.88,61604,7
18762149,430946803,17624206,4035577,3794.2878,39979,-3165,25165161,-1.016,0.238,-0.035,27.88,61601,7
18762205,430946732,17623915,4035818,3794.5483,40153,-3489,25170216,-1.039,0.219,0.023,27.88,61599,7
18762261,430946661,17623626,4036081,3794.8557,40285,-3770,25178027,-1.008,0.230,0.039,27.88,61597,7
18762317,430946591,17623337,4036333,3794.9434,40399,-3969,25185940,-1.020,0.262,-0.031,27.89,61596,7
18762373,430946523,17623041,4036616,3795.097,40613,-4428,25194207,-1.043,0.258,0.004,27.89,61595,7
18762429,430946451,17622758,4036797,3795.3823,40531,-3914,25195408,-0.996,0.215,0.020,27.89,61593,7
18762485,430946393,17622467,4036791,3795.7607,40398,-3530,25199868,-1.008,0.270,-0.016,27.89,61590,6
18762541,430946335,17622172,4036765,3795.7607,40277,-3246,25202242,-0.992,0.203,0.023,27.89,61590,7
18762597,430946278,17621882,4036784,3796.0981,40068,-3130,25218112,-1.020,0.234,0.062,27.89,61587,7
18762653,430946221,17621608,4036790,3796.304,39559,-2692,25252101,-1.035,0.199,0.059,27.89,61586,7
18762709,430946166,17621322,4036751,3796.5208,39282,-2444,25265887,-1.051,0.188,0.039,27.89,61584,7
18762765,430946114,17621035,4036694,3796.6357,39051,-2225,25291617,-1.004,0.234,0.035,27.89,61583,7
18762821,430946068,17620734,4036584,3797.0034,39006,-2066,25347851,-0.988,0.164,0.008,27.89,61581,7
18762877,430946022,17620433,4036479,3797.4094,38964,-2038,25387087,-1.008,0.188,0.027,27.89,61577,7
18762933,430945978,17620124,4036297,3797.7468,39126,-1968,25377979,-1.004,0.160,0.012,27.88,61575,7
18762989,430945935,17619814,4036053,3798.0486,39204,-1660,25371946,-0.969,0.207,0.035,27.88,61573,7
18763045,430945888,17619510,4035993,3798.5916,39305,-2084,25383743,-1.004,0.199,0.059,27.89,61568,7
18763101,430945842,17619208,4035948,3798.5916,39389,-2381,25391709,-0.961,0.141,0.004,27.89,61568,7
18763157,430945795,17618907,4035912,3799.0168,39473,-2648,25393645,-1.004,0.105,0.000,27.89,61565,7
