millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,acc_x,acc_y,acc_z,temp,press,num_satellites
# { "g_press": 98455.78, "g_temp": 31.59, "datetime": "2023-03-02T20:32:17Z", "fw_version": "0.5.0-gps-testing+git-ace6d66" }
# Switched to mode: Climb
22021756,282945124,-821572361,1225697,985.46747,45990,-3077,23620100,-0.637,0.070,0.719,32.07,88057,13
22021812,282944992,-821572579,1225937,985.7637,46278,-2945,23637575,-0.648,0.164,0.703,32.07,88054,13
22021868,282944861,-821572799,1226077,985.8866,46416,-2696,23617585,-0.664,0.082,0.734,32.07,88053,13
22021924,282944730,-821573018,1226216,986.0319,46391,-2416,23604454,-0.676,0.082,0.691,32.07,88052,13
22021980,282944602,-821573240,1226372,986.3561,46394,-2988,23636732,-0.664,0.051,0.719,32.07,88049,13
22022036,282944472,-821573460,1226544,986.3561,46366,-2977,23637508,-0.664,0.055,0.723,32.07,88049,13
22022092,282944344,-821573682,1226644,986.68304,46461,-2615,23645281,-0.625,0.086,0.727,32.07,88045,13
22022148,282944217,-821573908,1226667,986.92896,46642,-2496,23643066,-0.578,0.027,0.652,32.07,88043,13
22022204,282944088,-821574131,1226787,987.08826,46594,-2540,23650057,-0.574,0.086,0.645,32.07,88041,13
22022260,282943957,-821574352,1226972,987.32855,46716,-2706,23650349,-0.547,0.020,0.633,32.07,88039,13
22022316,282943830,-821574576,1227074,987.6108,46556,-2765,23677999,-0.562,0.066,0.652,32.07,88036,13
22022372,282943700,-821574799,1227188,987.8595,46786,-2425,23652509,-0.566,0.090,0.617,32.07,88033,12
22022428,282943573,-821575025,1227248,987.826,46894,-2469,23657517,-0.566,0.027,0.570,32.07,88034,12
22022484,282943441,-821575246,1227415,988.08307,46641,-1992,23664197,-0.547,0.035,0.594,32.07,88031,12
22022540,282943314,-821575470,1227506,988.3262,46714,-2087,23706982,-0.582,0.039,0.590,32.07,88029,12
22022596,282943186,-821575696,1227571,988.3262,46954,-2037,23688487,-0.582,0.000,0.609,32.07,88029,12
